epoch,step,train_acc,train_loss,val_acc,val_loss
159,1919,0.5842105150222778,0.9557656645774841,,
160,1931,,,0.6481481194496155,0.9008218050003052
160,1931,0.6105263233184814,0.9348711371421814,,
161,1943,,,0.6574074029922485,0.894004762172699
161,1943,0.61710524559021,0.9332790970802307,,
162,1955,,,0.6620370149612427,0.8892056345939636
162,1955,0.6355262994766235,0.9220967292785645,,
163,1967,,,0.6805555820465088,0.8872940540313721
163,1967,0.621052622795105,0.9499422311782837,,
164,1979,,,0.6851851940155029,0.8835608959197998
164,1979,0.6421052813529968,0.8990813493728638,,
165,1991,,,0.6712962985038757,0.8789927959442139
165,1991,0.6302631497383118,0.929966151714325,,
166,2003,,,0.6805555820465088,0.876101016998291
166,2003,0.6513158082962036,0.929371178150177,,
167,2015,,,0.6805555820465088,0.8763362765312195
167,2015,0.6644737124443054,0.9097230434417725,,
