epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
313,3767,,,13620.49609375,
313,3767,14075.7197265625,,,
,1256,,,,11988.4267578125
,1257,,,,14278.873046875
,1258,,,,14647.796875
,1259,,,,13477.4833984375
314,3779,,,13620.4892578125,
314,3779,14075.71484375,,,
,1260,,,,11988.4228515625
,1261,,,,14278.8701171875
,1262,,,,14647.7890625
,1263,,,,13477.4765625
315,3791,,,13620.4853515625,
315,3791,14075.7080078125,,,
316,3799,,11589.4443359375,,
,1264,,,,11988.4150390625
,1265,,,,14278.861328125
,1266,,,,14647.78515625
,1267,,,,13477.47265625
316,3803,,,13620.4775390625,
316,3803,14075.7021484375,,,
,1268,,,,11988.4111328125
,1269,,,,14278.8583984375
,1270,,,,14647.78125
,1271,,,,13477.4677734375
317,3815,,,13620.474609375,
317,3815,14075.697265625,,,
,1272,,,,11988.3974609375
,1273,,,,14278.845703125
,1274,,,,14647.7666015625
,1275,,,,13477.45703125
318,3827,,,13620.4609375,
318,3827,14075.6923828125,,,
,1276,,,,11988.400390625
,1277,,,,14278.8505859375
,1278,,,,14647.7744140625
,1279,,,,13477.4638671875
319,3839,,,13620.46484375,
319,3839,14075.681640625,,,
320,3849,,12537.5390625,,
,1280,,,,11988.3935546875
,1281,,,,14278.8427734375
,1282,,,,14647.767578125
,1283,,,,13477.4619140625
320,3851,,,13620.4599609375,
320,3851,14075.6787109375,,,
,1284,,,,11988.3916015625
,1285,,,,14278.83984375
,1286,,,,14647.7626953125
,1287,,,,13477.4521484375
321,3863,,,13620.455078125,
321,3863,14075.6708984375,,,
,1288,,,,11988.3916015625
,1289,,,,14278.841796875
,1290,,,,14647.763671875
,1291,,,,13477.451171875
322,3875,,,13620.45703125,
322,3875,14075.666015625,,,
,1292,,,,11988.3818359375
,1293,,,,14278.83203125
,1294,,,,14647.75390625
,1295,,,,13477.4423828125
323,3887,,,13620.4462890625,
323,3887,14075.6591796875,,,
324,3899,,14899.080078125,,
,1296,,,,11988.365234375
,1297,,,,14278.8134765625
,1298,,,,14647.734375
,1299,,,,13477.4267578125
324,3899,,,13620.4296875,
324,3899,14075.6552734375,,,
,1300,,,,11988.36328125
,1301,,,,14278.814453125
,1302,,,,14647.732421875
,1303,,,,13477.4248046875
325,3911,,,13620.4287109375,
325,3911,14075.6484375,,,
,1304,,,,11988.3525390625
,1305,,,,14278.802734375
,1306,,,,14647.72265625
,1307,,,,13477.4169921875
326,3923,,,13620.41796875,
326,3923,14075.6435546875,,,
,1308,,,,11988.35546875
,1309,,,,14278.8095703125
,1310,,,,14647.73046875
,1311,,,,13477.4248046875
327,3935,,,13620.423828125,
327,3935,14075.6328125,,,
,1312,,,,11988.3330078125
,1313,,,,14278.787109375
,1314,,,,14647.7041015625
,1315,,,,13477.40234375
328,3947,,,13620.400390625,
328,3947,14075.6259765625,,,
329,3949,,16260.8828125,,
,1316,,,,11988.3330078125
,1317,,,,14278.78515625
,1318,,,,14647.70703125
,1319,,,,13477.4033203125
329,3959,,,13620.400390625,
329,3959,14075.6220703125,,,
,1320,,,,11988.34375
,1321,,,,14278.80078125
,1322,,,,14647.72265625
,1323,,,,13477.4189453125
330,3971,,,13620.4140625,
330,3971,14075.61328125,,,
,1324,,,,11988.328125
,1325,,,,14278.7822265625
,1326,,,,14647.701171875
,1327,,,,13477.3974609375
331,3983,,,13620.3955078125,
331,3983,14075.6103515625,,,
,1328,,,,11988.3203125
,1329,,,,14278.775390625
,1330,,,,14647.697265625
,1331,,,,13477.3955078125
332,3995,,,13620.3896484375,
332,3995,14075.603515625,,,
333,3999,,11651.5888671875,,
,1332,,,,11988.3115234375
,1333,,,,14278.765625
,1334,,,,14647.6845703125
,1335,,,,13477.3818359375
333,4007,,,13620.3798828125,
333,4007,14075.59765625,,,
,1336,,,,11988.3037109375
,1337,,,,14278.76171875
,1338,,,,14647.681640625
,1339,,,,13477.3798828125
334,4019,,,13620.375,
334,4019,14075.591796875,,,
,1340,,,,11988.2958984375
,1341,,,,14278.755859375
,1342,,,,14647.67578125
,1343,,,,13477.37890625
335,4031,,,13620.3681640625,
335,4031,14075.58984375,,,
,1344,,,,11988.29296875
,1345,,,,14278.75
,1346,,,,14647.671875
,1347,,,,13477.3740234375
336,4043,,,13620.3642578125,
336,4043,14075.5771484375,,,
337,4049,,15959.427734375,,
,1348,,,,11988.2861328125
,1349,,,,14278.744140625
,1350,,,,14647.658203125
,1351,,,,13477.359375
337,4055,,,13620.3544921875,
337,4055,14075.5732421875,,,
,1352,,,,11988.2841796875
,1353,,,,14278.740234375
,1354,,,,14647.65625
,1355,,,,13477.357421875
338,4067,,,13620.3515625,
338,4067,14075.5654296875,,,
,1356,,,,11988.2724609375
,1357,,,,14278.7314453125
,1358,,,,14647.650390625
,1359,,,,13477.349609375
339,4079,,,13620.3447265625,
339,4079,14075.5615234375,,,
,1360,,,,11988.2763671875
,1361,,,,14278.736328125
,1362,,,,14647.65234375
,1363,,,,13477.3525390625
340,4091,,,13620.34765625,
340,4091,14075.5498046875,,,
341,4099,,11617.3125,,
,1364,,,,11988.2646484375
,1365,,,,14278.720703125
,1366,,,,14647.634765625
,1367,,,,13477.3388671875
341,4103,,,13620.3310546875,
341,4103,14075.5458984375,,,
,1368,,,,11988.2568359375
,1369,,,,14278.7177734375
,1370,,,,14647.6328125
,1371,,,,13477.3369140625
342,4115,,,13620.3291015625,
342,4115,14075.544921875,,,
,1372,,,,11988.26171875
,1373,,,,14278.72265625
,1374,,,,14647.6435546875
,1375,,,,13477.3466796875
343,4127,,,13620.3359375,
343,4127,14075.5341796875,,,
,1376,,,,11988.244140625
,1377,,,,14278.705078125
,1378,,,,14647.62109375
,1379,,,,13477.3212890625
344,4139,,,13620.31640625,
344,4139,14075.52734375,,,
345,4149,,13819.453125,,
,1380,,,,11988.2470703125
,1381,,,,14278.7041015625
,1382,,,,14647.625
,1383,,,,13477.330078125
345,4151,,,13620.3193359375,
345,4151,14075.521484375,,,
,1384,,,,11988.2353515625
,1385,,,,14278.6962890625
,1386,,,,14647.6142578125
,1387,,,,13477.3154296875
346,4163,,,13620.3076171875,
346,4163,14075.515625,,,
,1388,,,,11988.2265625
,1389,,,,14278.69140625
,1390,,,,14647.609375
,1391,,,,13477.3125
347,4175,,,13620.3017578125,
347,4175,14075.5107421875,,,
,1392,,,,11988.208984375
,1393,,,,14278.6748046875
,1394,,,,14647.58984375
,1395,,,,13477.294921875
348,4187,,,13620.283203125,
348,4187,14075.5009765625,,,
349,4199,,12511.4169921875,,
,1396,,,,11988.2138671875
,1397,,,,14278.67578125
,1398,,,,14647.59375
,1399,,,,13477.30078125
349,4199,,,13620.2880859375,
349,4199,14075.4951171875,,,
,1400,,,,11988.208984375
,1401,,,,14278.6708984375
,1402,,,,14647.5908203125
,1403,,,,13477.296875
350,4211,,,13620.2822265625,
350,4211,14075.4892578125,,,
,1404,,,,11988.2021484375
,1405,,,,14278.66796875
,1406,,,,14647.58203125
,1407,,,,13477.2880859375
351,4223,,,13620.27734375,
351,4223,14075.4775390625,,,
,1408,,,,11988.201171875
,1409,,,,14278.6640625
,1410,,,,14647.583984375
,1411,,,,13477.2880859375
352,4235,,,13620.2763671875,
352,4235,14075.4765625,,,
,1412,,,,11988.1982421875
,1413,,,,14278.6611328125
,1414,,,,14647.578125
,1415,,,,13477.2783203125
353,4247,,,13620.2724609375,
353,4247,14075.470703125,,,
354,4249,,12729.1943359375,,
,1416,,,,11988.201171875
,1417,,,,14278.669921875
,1418,,,,14647.5859375
,1419,,,,13477.2880859375
354,4259,,,13620.279296875,
354,4259,14075.462890625,,,
,1420,,,,11988.19140625
,1421,,,,14278.654296875
,1422,,,,14647.5732421875
,1423,,,,13477.27734375
355,4271,,,13620.2666015625,
355,4271,14075.455078125,,,
,1424,,,,11988.1767578125
,1425,,,,14278.64453125
,1426,,,,14647.560546875
,1427,,,,13477.2626953125
356,4283,,,13620.25390625,
356,4283,14075.451171875,,,
,1428,,,,11988.150390625
,1429,,,,14278.619140625
,1430,,,,14647.5341796875
,1431,,,,13477.2392578125
357,4295,,,13620.2275390625,
357,4295,14075.443359375,,,
358,4299,,16358.1474609375,,
,1432,,,,11988.16015625
,1433,,,,14278.62109375
,1434,,,,14647.5390625
,1435,,,,13477.244140625
358,4307,,,13620.2333984375,
358,4307,14075.4345703125,,,
,1436,,,,11988.1591796875
,1437,,,,14278.6240234375
,1438,,,,14647.5400390625
,1439,,,,13477.2421875
359,4319,,,13620.2333984375,
359,4319,14075.4267578125,,,
,1440,,,,11988.16796875
,1441,,,,14278.638671875
,1442,,,,14647.552734375
,1443,,,,13477.2548828125
360,4331,,,13620.2451171875,
360,4331,14075.423828125,,,
,1444,,,,11988.14453125
,1445,,,,14278.6123046875
,1446,,,,14647.5263671875
,1447,,,,13477.2294921875
361,4343,,,13620.220703125,
361,4343,14075.4169921875,,,
362,4349,,14952.2265625,,
,1448,,,,11988.1416015625
,1449,,,,14278.609375
,1450,,,,14647.52734375
,1451,,,,13477.2314453125
362,4355,,,13620.21875,
362,4355,14075.41015625,,,
,1452,,,,11988.1181640625
,1453,,,,14278.5849609375
,1454,,,,14647.5029296875
,1455,,,,13477.20703125
363,4367,,,13620.1953125,
363,4367,14075.408203125,,,
,1456,,,,11988.11328125
,1457,,,,14278.578125
,1458,,,,14647.4921875
,1459,,,,13477.1962890625
364,4379,,,13620.1875,
364,4379,14075.3974609375,,,
,1460,,,,11988.1142578125
,1461,,,,14278.58203125
,1462,,,,14647.49609375
,1463,,,,13477.2001953125
365,4391,,,13620.189453125,
365,4391,14075.390625,,,
366,4399,,14839.458984375,,
,1464,,,,11988.0927734375
,1465,,,,14278.5634765625
,1466,,,,14647.4755859375
,1467,,,,13477.18359375
366,4403,,,13620.1708984375,
366,4403,14075.3857421875,,,
,1468,,,,11988.09765625
,1469,,,,14278.5634765625
,1470,,,,14647.48046875
,1471,,,,13477.1845703125
367,4415,,,13620.173828125,
367,4415,14075.3759765625,,,
,1472,,,,11988.08984375
,1473,,,,14278.556640625
,1474,,,,14647.4677734375
,1475,,,,13477.173828125
368,4427,,,13620.1640625,
368,4427,14075.3720703125,,,
,1476,,,,11988.0947265625
,1477,,,,14278.568359375
,1478,,,,14647.482421875
,1479,,,,13477.1845703125
369,4439,,,13620.17578125,
369,4439,14075.36328125,,,
370,4449,,11780.857421875,,
,1480,,,,11988.0712890625
,1481,,,,14278.5390625
,1482,,,,14647.451171875
,1483,,,,13477.1533203125
370,4451,,,13620.1474609375,
370,4451,14075.357421875,,,
,1484,,,,11988.111328125
,1485,,,,14278.5830078125
,1486,,,,14647.5029296875
,1487,,,,13477.197265625
371,4463,,,13620.1923828125,
371,4463,14075.349609375,,,
,1488,,,,11988.072265625
,1489,,,,14278.546875
,1490,,,,14647.462890625
,1491,,,,13477.1533203125
372,4475,,,13620.15234375,
372,4475,14075.3447265625,,,
,1492,,,,11988.06640625
,1493,,,,14278.544921875
,1494,,,,14647.4609375
,1495,,,,13477.15234375
373,4487,,,13620.1494140625,
373,4487,14075.3369140625,,,
374,4499,,16995.591796875,,
,1496,,,,11988.068359375
,1497,,,,14278.53515625
,1498,,,,14647.447265625
,1499,,,,13477.1513671875
374,4499,,,13620.1435546875,
374,4499,14075.3271484375,,,
,1500,,,,11988.0576171875
,1501,,,,14278.5341796875
,1502,,,,14647.447265625
,1503,,,,13477.1376953125
375,4511,,,13620.1376953125,
375,4511,14075.3251953125,,,
,1504,,,,11988.0400390625
,1505,,,,14278.5205078125
,1506,,,,14647.431640625
,1507,,,,13477.123046875
376,4523,,,13620.123046875,
376,4523,14075.318359375,,,
,1508,,,,11988.0380859375
,1509,,,,14278.505859375
,1510,,,,14647.4169921875
,1511,,,,13477.1201171875
377,4535,,,13620.11328125,
377,4535,14075.314453125,,,
,1512,,,,11988.0400390625
,1513,,,,14278.51953125
,1514,,,,14647.43359375
,1515,,,,13477.1220703125
378,4547,,,13620.123046875,
378,4547,14075.3056640625,,,
379,4549,,13482.92578125,,
,1516,,,,11988.017578125
,1517,,,,14278.4970703125
,1518,,,,14647.41015625
,1519,,,,13477.095703125
379,4559,,,13620.099609375,
379,4559,14075.294921875,,,
,1520,,,,11988.015625
,1521,,,,14278.4970703125
,1522,,,,14647.41015625
,1523,,,,13477.09375
380,4571,,,13620.0986328125,
380,4571,14075.2890625,,,
,1524,,,,11988.0087890625
,1525,,,,14278.48828125
,1526,,,,14647.400390625
,1527,,,,13477.0830078125
381,4583,,,13620.08984375,
381,4583,14075.28515625,,,
,1528,,,,11987.9990234375
,1529,,,,14278.48046875
,1530,,,,14647.392578125
,1531,,,,13477.076171875
382,4595,,,13620.08203125,
382,4595,14075.2763671875,,,
383,4599,,13582.2607421875,,
,1532,,,,11988.001953125
,1533,,,,14278.4853515625
,1534,,,,14647.396484375
,1535,,,,13477.0791015625
383,4607,,,13620.0859375,
383,4607,14075.26953125,,,
,1536,,,,11987.9892578125
,1537,,,,14278.46875
,1538,,,,14647.37890625
,1539,,,,13477.0693359375
384,4619,,,13620.0703125,
384,4619,14075.2607421875,,,
,1540,,,,11987.9755859375
,1541,,,,14278.4619140625
,1542,,,,14647.3701171875
,1543,,,,13477.048828125
385,4631,,,13620.060546875,
385,4631,14075.2568359375,,,
,1544,,,,11987.9814453125
,1545,,,,14278.4677734375
,1546,,,,14647.376953125
,1547,,,,13477.056640625
386,4643,,,13620.0673828125,
386,4643,14075.25,,,
387,4649,,13577.6220703125,,
,1548,,,,11987.974609375
,1549,,,,14278.462890625
,1550,,,,14647.3681640625
,1551,,,,13477.0400390625
387,4655,,,13620.0576171875,
387,4655,14075.23828125,,,
,1552,,,,11987.966796875
,1553,,,,14278.451171875
,1554,,,,14647.353515625
,1555,,,,13477.025390625
388,4667,,,13620.0458984375,
388,4667,14075.2314453125,,,
,1556,,,,11987.9619140625
,1557,,,,14278.455078125
,1558,,,,14647.35546875
,1559,,,,13477.025390625
389,4679,,,13620.0458984375,
389,4679,14075.2314453125,,,
,1560,,,,11987.9443359375
,1561,,,,14278.41796875
,1562,,,,14647.318359375
,1563,,,,13476.9765625
390,4691,,,13620.013671875,
390,4691,14075.2197265625,,,
391,4699,,13007.3623046875,,
,1564,,,,11987.9765625
,1565,,,,14278.466796875
,1566,,,,14647.369140625
,1567,,,,13477.0302734375
391,4703,,,13620.05859375,
391,4703,14075.216796875,,,
,1568,,,,11987.9453125
,1569,,,,14278.43359375
,1570,,,,14647.3388671875
,1571,,,,13477.017578125
392,4715,,,13620.0302734375,
392,4715,14075.208984375,,,
,1572,,,,11987.955078125
,1573,,,,14278.44921875
,1574,,,,14647.3486328125
,1575,,,,13477.00390625
393,4727,,,13620.0380859375,
393,4727,14075.201171875,,,
,1576,,,,11987.931640625
,1577,,,,14278.4248046875
,1578,,,,14647.322265625
,1579,,,,13476.974609375
394,4739,,,13620.013671875,
394,4739,14075.197265625,,,
395,4749,,15153.5947265625,,
,1580,,,,11987.9189453125
,1581,,,,14278.412109375
,1582,,,,14647.306640625
,1583,,,,13476.9541015625
395,4751,,,13620.0,
395,4751,14075.1865234375,,,
,1584,,,,11987.9326171875
,1585,,,,14278.4267578125
,1586,,,,14647.326171875
,1587,,,,13476.9775390625
396,4763,,,13620.0166015625,
396,4763,14075.177734375,,,
,1588,,,,11987.904296875
,1589,,,,14278.396484375
,1590,,,,14647.29296875
,1591,,,,13476.9443359375
397,4775,,,13619.9853515625,
397,4775,14075.1748046875,,,
,1592,,,,11987.9013671875
,1593,,,,14278.396484375
,1594,,,,14647.2890625
,1595,,,,13476.9306640625
398,4787,,,13619.98046875,
398,4787,14075.1669921875,,,
399,4799,,15575.705078125,,
,1596,,,,11987.9130859375
,1597,,,,14278.4140625
,1598,,,,14647.30859375
,1599,,,,13476.947265625
399,4799,,,13619.998046875,
399,4799,14075.158203125,,,
