epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,642,,,,14648.68359375
,643,,,,13478.4033203125
160,1931,,,13621.3603515625,
160,1931,14076.6357421875,,,
,644,,,,11989.2734375
,645,,,,14279.7314453125
,646,,,,14648.68359375
,647,,,,13478.4013671875
161,1943,,,13621.3583984375,
161,1943,14076.6328125,,,
162,1949,,11712.4208984375,,
,648,,,,11989.2666015625
,649,,,,14279.7236328125
,650,,,,14648.6767578125
,651,,,,13478.392578125
162,1955,,,13621.3525390625,
162,1955,14076.6240234375,,,
,652,,,,11989.2626953125
,653,,,,14279.720703125
,654,,,,14648.673828125
,655,,,,13478.388671875
163,1967,,,13621.3486328125,
163,1967,14076.6201171875,,,
,656,,,,11989.255859375
,657,,,,14279.7119140625
,658,,,,14648.6669921875
,659,,,,13478.3798828125
164,1979,,,13621.3427734375,
164,1979,14076.6142578125,,,
,660,,,,11989.25390625
,661,,,,14279.71484375
,662,,,,14648.66796875
,663,,,,13478.3857421875
165,1991,,,13621.3427734375,
165,1991,14076.6123046875,,,
166,1999,,13985.9345703125,,
,664,,,,11989.2587890625
,665,,,,14279.7177734375
,666,,,,14648.66796875
,667,,,,13478.38671875
166,2003,,,13621.3447265625,
166,2003,14076.603515625,,,
,668,,,,11989.25
,669,,,,14279.7080078125
,670,,,,14648.6611328125
,671,,,,13478.3759765625
167,2015,,,13621.3359375,
167,2015,14076.6025390625,,,
,672,,,,11989.232421875
,673,,,,14279.6953125
,674,,,,14648.646484375
,675,,,,13478.3701171875
168,2027,,,13621.3212890625,
168,2027,14076.5947265625,,,
,676,,,,11989.220703125
,677,,,,14279.681640625
,678,,,,14648.6328125
,679,,,,13478.3544921875
169,2039,,,13621.30859375,
169,2039,14076.5908203125,,,
170,2049,,15975.439453125,,
,680,,,,11989.2255859375
,681,,,,14279.6865234375
,682,,,,14648.638671875
,683,,,,13478.361328125
170,2051,,,13621.314453125,
170,2051,14076.5830078125,,,
,684,,,,11989.2197265625
,685,,,,14279.677734375
,686,,,,14648.62890625
,687,,,,13478.349609375
171,2063,,,13621.3056640625,
171,2063,14076.5771484375,,,
,688,,,,11989.205078125
,689,,,,14279.6669921875
,690,,,,14648.6171875
,691,,,,13478.3427734375
172,2075,,,13621.2939453125,
172,2075,14076.5732421875,,,
,692,,,,11989.1953125
,693,,,,14279.6552734375
,694,,,,14648.607421875
,695,,,,13478.330078125
173,2087,,,13621.28515625,
173,2087,14076.568359375,,,
174,2099,,12907.0556640625,,
,696,,,,11989.205078125
,697,,,,14279.666015625
,698,,,,14648.6171875
,699,,,,13478.3408203125
174,2099,,,13621.2939453125,
174,2099,14076.560546875,,,
,700,,,,11989.1962890625
,701,,,,14279.658203125
,702,,,,14648.609375
,703,,,,13478.333984375
175,2111,,,13621.2861328125,
175,2111,14076.556640625,,,
,704,,,,11989.19140625
,705,,,,14279.654296875
,706,,,,14648.603515625
,707,,,,13478.3291015625
176,2123,,,13621.28125,
176,2123,14076.552734375,,,
,708,,,,11989.177734375
,709,,,,14279.6396484375
,710,,,,14648.591796875
,711,,,,13478.31640625
177,2135,,,13621.2666015625,
177,2135,14076.5458984375,,,
,712,,,,11989.1796875
,713,,,,14279.640625
,714,,,,14648.5908203125
,715,,,,13478.31640625
178,2147,,,13621.267578125,
178,2147,14076.5419921875,,,
179,2149,,15973.5693359375,,
,716,,,,11989.15625
,717,,,,14279.6181640625
,718,,,,14648.568359375
,719,,,,13478.2939453125
179,2159,,,13621.2451171875,
179,2159,14076.53515625,,,
,720,,,,11989.16796875
,721,,,,14279.6298828125
,722,,,,14648.5791015625
,723,,,,13478.3037109375
180,2171,,,13621.255859375,
180,2171,14076.533203125,,,
,724,,,,11989.1591796875
,725,,,,14279.62109375
,726,,,,14648.572265625
,727,,,,13478.296875
181,2183,,,13621.248046875,
181,2183,14076.521484375,,,
,728,,,,11989.154296875
,729,,,,14279.6162109375
,730,,,,14648.568359375
,731,,,,13478.2939453125
182,2195,,,13621.2431640625,
182,2195,14076.51953125,,,
183,2199,,12350.4189453125,,
,732,,,,11989.1484375
,733,,,,14279.611328125
,734,,,,14648.5625
,735,,,,13478.2880859375
183,2207,,,13621.23828125,
183,2207,14076.5126953125,,,
,736,,,,11989.1396484375
,737,,,,14279.6044921875
,738,,,,14648.55859375
,739,,,,13478.2861328125
184,2219,,,13621.2333984375,
184,2219,14076.5107421875,,,
,740,,,,11989.140625
,741,,,,14279.60546875
,742,,,,14648.55859375
,743,,,,13478.2841796875
185,2231,,,13621.232421875,
185,2231,14076.50390625,,,
,744,,,,11989.134765625
,745,,,,14279.59765625
,746,,,,14648.5498046875
,747,,,,13478.27734375
186,2243,,,13621.2255859375,
186,2243,14076.4970703125,,,
187,2249,,14495.162109375,,
,748,,,,11989.1279296875
,749,,,,14279.591796875
,750,,,,14648.54296875
,751,,,,13478.2705078125
187,2255,,,13621.21875,
187,2255,14076.4931640625,,,
,752,,,,11989.1171875
,753,,,,14279.5791015625
,754,,,,14648.533203125
,755,,,,13478.2587890625
188,2267,,,13621.20703125,
188,2267,14076.4853515625,,,
,756,,,,11989.103515625
,757,,,,14279.56640625
,758,,,,14648.5205078125
,759,,,,13478.2470703125
189,2279,,,13621.1953125,
189,2279,14076.48046875,,,
,760,,,,11989.12109375
,761,,,,14279.5849609375
,762,,,,14648.537109375
,763,,,,13478.265625
190,2291,,,13621.212890625,
190,2291,14076.4765625,,,
191,2299,,14828.9013671875,,
,764,,,,11989.115234375
,765,,,,14279.580078125
,766,,,,14648.5341796875
,767,,,,13478.263671875
191,2303,,,13621.2080078125,
191,2303,14076.47265625,,,
,768,,,,11989.087890625
,769,,,,14279.5546875
,770,,,,14648.5068359375
,771,,,,13478.240234375
192,2315,,,13621.181640625,
192,2315,14076.46484375,,,
,772,,,,11989.0947265625
,773,,,,14279.5576171875
,774,,,,14648.5107421875
,775,,,,13478.2392578125
193,2327,,,13621.1865234375,
193,2327,14076.458984375,,,
,776,,,,11989.080078125
,777,,,,14279.54296875
,778,,,,14648.498046875
,779,,,,13478.228515625
194,2339,,,13621.1728515625,
194,2339,14076.455078125,,,
195,2349,,13139.4375,,
,780,,,,11989.0810546875
,781,,,,14279.544921875
,782,,,,14648.5
,783,,,,13478.2294921875
195,2351,,,13621.173828125,
195,2351,14076.4482421875,,,
,784,,,,11989.0703125
,785,,,,14279.53515625
,786,,,,14648.4912109375
,787,,,,13478.2216796875
196,2363,,,13621.1640625,
196,2363,14076.4423828125,,,
,788,,,,11989.08984375
,789,,,,14279.552734375
,790,,,,14648.50390625
,791,,,,13478.232421875
197,2375,,,13621.1806640625,
197,2375,14076.439453125,,,
,792,,,,11989.0703125
,793,,,,14279.5341796875
,794,,,,14648.48828125
,795,,,,13478.2216796875
198,2387,,,13621.1630859375,
198,2387,14076.4345703125,,,
199,2399,,16477.599609375,,
,796,,,,11989.0859375
,797,,,,14279.5498046875
,798,,,,14648.5029296875
,799,,,,13478.2333984375
199,2399,,,13621.1787109375,
199,2399,14076.427734375,,,
,800,,,,11989.0712890625
,801,,,,14279.5341796875
,802,,,,14648.4873046875
,803,,,,13478.220703125
200,2411,,,13621.1630859375,
200,2411,14076.423828125,,,
,804,,,,11989.044921875
,805,,,,14279.509765625
,806,,,,14648.46484375
,807,,,,13478.19140625
201,2423,,,13621.1376953125,
201,2423,14076.416015625,,,
,808,,,,11989.0458984375
,809,,,,14279.5078125
,810,,,,14648.466796875
,811,,,,13478.2001953125
202,2435,,,13621.1396484375,
202,2435,14076.4091796875,,,
,812,,,,11989.033203125
,813,,,,14279.498046875
,814,,,,14648.453125
,815,,,,13478.189453125
203,2447,,,13621.126953125,
203,2447,14076.40234375,,,
204,2449,,10607.15625,,
,816,,,,11989.041015625
,817,,,,14279.50390625
,818,,,,14648.458984375
,819,,,,13478.189453125
204,2459,,,13621.1328125,
204,2459,14076.3974609375,,,
,820,,,,11989.0205078125
,821,,,,14279.4853515625
,822,,,,14648.4423828125
,823,,,,13478.173828125
205,2471,,,13621.1162109375,
205,2471,14076.392578125,,,
,824,,,,11989.0126953125
,825,,,,14279.4765625
,826,,,,14648.43359375
,827,,,,13478.1630859375
206,2483,,,13621.1064453125,
206,2483,14076.3876953125,,,
,828,,,,11989.0078125
,829,,,,14279.47265625
,830,,,,14648.4287109375
,831,,,,13478.154296875
207,2495,,,13621.1015625,
207,2495,14076.37890625,,,
208,2499,,12560.5224609375,,
,832,,,,11989.025390625
,833,,,,14279.490234375
,834,,,,14648.4453125
,835,,,,13478.1787109375
208,2507,,,13621.119140625,
208,2507,14076.3740234375,,,
,836,,,,11989.009765625
,837,,,,14279.4765625
,838,,,,14648.43359375
,839,,,,13478.1650390625
209,2519,,,13621.1064453125,
209,2519,14076.3671875,,,
,840,,,,11989.0009765625
,841,,,,14279.4638671875
,842,,,,14648.419921875
,843,,,,13478.1533203125
210,2531,,,13621.09375,
210,2531,14076.3623046875,,,
,844,,,,11989.0068359375
,845,,,,14279.4716796875
,846,,,,14648.4248046875
,847,,,,13478.15625
211,2543,,,13621.099609375,
211,2543,14076.353515625,,,
212,2549,,13558.03515625,,
,848,,,,11988.9814453125
,849,,,,14279.4443359375
,850,,,,14648.3994140625
,851,,,,13478.130859375
212,2555,,,13621.07421875,
212,2555,14076.3486328125,,,
,852,,,,11988.990234375
,853,,,,14279.453125
,854,,,,14648.4091796875
,855,,,,13478.142578125
213,2567,,,13621.0830078125,
213,2567,14076.3447265625,,,
,856,,,,11988.984375
,857,,,,14279.4462890625
,858,,,,14648.4013671875
,859,,,,13478.1318359375
214,2579,,,13621.076171875,
214,2579,14076.337890625,,,
,860,,,,11988.96875
,861,,,,14279.431640625
,862,,,,14648.3896484375
,863,,,,13478.1201171875
215,2591,,,13621.0625,
215,2591,14076.3330078125,,,
216,2599,,14934.509765625,,
,864,,,,11988.958984375
,865,,,,14279.4248046875
,866,,,,14648.3818359375
,867,,,,13478.1171875
216,2603,,,13621.0546875,
216,2603,14076.3271484375,,,
,868,,,,11988.955078125
,869,,,,14279.41796875
,870,,,,14648.373046875
,871,,,,13478.1083984375
217,2615,,,13621.0478515625,
217,2615,14076.3212890625,,,
,872,,,,11988.94140625
,873,,,,14279.4052734375
,874,,,,14648.361328125
,875,,,,13478.0947265625
218,2627,,,13621.0361328125,
218,2627,14076.3154296875,,,
,876,,,,11988.93359375
,877,,,,14279.3994140625
,878,,,,14648.3544921875
,879,,,,13478.0849609375
219,2639,,,13621.02734375,
219,2639,14076.3095703125,,,
220,2649,,13951.23046875,,
,880,,,,11988.9267578125
,881,,,,14279.3916015625
,882,,,,14648.345703125
,883,,,,13478.0810546875
220,2651,,,13621.0205078125,
220,2651,14076.2998046875,,,
,884,,,,11988.9208984375
,885,,,,14279.380859375
,886,,,,14648.3359375
,887,,,,13478.0712890625
221,2663,,,13621.01171875,
221,2663,14076.298828125,,,
,888,,,,11988.9287109375
,889,,,,14279.39453125
,890,,,,14648.349609375
,891,,,,13478.076171875
222,2675,,,13621.0224609375,
222,2675,14076.294921875,,,
,892,,,,11988.9345703125
,893,,,,14279.3984375
,894,,,,14648.357421875
,895,,,,13478.0888671875
223,2687,,,13621.02734375,
223,2687,14076.2890625,,,
224,2699,,14301.904296875,,
,896,,,,11988.91796875
,897,,,,14279.3828125
,898,,,,14648.337890625
,899,,,,13478.0693359375
224,2699,,,13621.0126953125,
224,2699,14076.283203125,,,
,900,,,,11988.927734375
,901,,,,14279.3955078125
,902,,,,14648.3447265625
,903,,,,13478.0791015625
225,2711,,,13621.0224609375,
225,2711,14076.2763671875,,,
,904,,,,11988.9052734375
,905,,,,14279.3740234375
,906,,,,14648.326171875
,907,,,,13478.060546875
226,2723,,,13621.0009765625,
226,2723,14076.2626953125,,,
,908,,,,11988.8984375
,909,,,,14279.36328125
,910,,,,14648.31640625
,911,,,,13478.05078125
227,2735,,,13620.9921875,
227,2735,14076.2587890625,,,
,912,,,,11988.89453125
,913,,,,14279.3642578125
,914,,,,14648.31640625
,915,,,,13478.046875
228,2747,,,13620.9912109375,
228,2747,14076.2529296875,,,
229,2749,,13029.09765625,,
,916,,,,11988.8955078125
,917,,,,14279.35546875
,918,,,,14648.310546875
,919,,,,13478.046875
229,2759,,,13620.986328125,
229,2759,14076.2509765625,,,
,920,,,,11988.8798828125
,921,,,,14279.34375
,922,,,,14648.294921875
,923,,,,13478.029296875
230,2771,,,13620.970703125,
230,2771,14076.2392578125,,,
,924,,,,11988.8837890625
,925,,,,14279.3515625
,926,,,,14648.2998046875
,927,,,,13478.0341796875
231,2783,,,13620.9765625,
231,2783,14076.2353515625,,,
,928,,,,11988.8603515625
,929,,,,14279.326171875
,930,,,,14648.2744140625
,931,,,,13478.001953125
232,2795,,,13620.951171875,
232,2795,14076.2314453125,,,
233,2799,,12710.302734375,,
,932,,,,11988.8525390625
,933,,,,14279.31640625
,934,,,,14648.2666015625
,935,,,,13477.9970703125
233,2807,,,13620.943359375,
233,2807,14076.216796875,,,
,936,,,,11988.8427734375
,937,,,,14279.310546875
,938,,,,14648.26171875
,939,,,,13477.986328125
234,2819,,,13620.9365234375,
234,2819,14076.2109375,,,
,940,,,,11988.8486328125
,941,,,,14279.31640625
,942,,,,14648.265625
,943,,,,13477.9912109375
235,2831,,,13620.94140625,
235,2831,14076.2109375,,,
,944,,,,11988.8447265625
,945,,,,14279.3046875
,946,,,,14648.25390625
,947,,,,13477.98828125
236,2843,,,13620.9326171875,
236,2843,14076.205078125,,,
237,2849,,15148.302734375,,
,948,,,,11988.82421875
,949,,,,14279.283203125
,950,,,,14648.2353515625
,951,,,,13477.9638671875
237,2855,,,13620.912109375,
237,2855,14076.2001953125,,,
,952,,,,11988.828125
,953,,,,14279.291015625
,954,,,,14648.2431640625
,955,,,,13477.966796875
238,2867,,,13620.9189453125,
238,2867,14076.1865234375,,,
,956,,,,11988.82421875
,957,,,,14279.294921875
,958,,,,14648.2421875
,959,,,,13477.9677734375
239,2879,,,13620.91796875,
239,2879,14076.1787109375,,,
,960,,,,11988.8369140625
,961,,,,14279.298828125
,962,,,,14648.25
,963,,,,13477.9833984375
240,2891,,,13620.9267578125,
240,2891,14076.1806640625,,,
241,2899,,15588.4853515625,,
,964,,,,11988.8203125
,965,,,,14279.28125
,966,,,,14648.23046875
,967,,,,13477.962890625
241,2903,,,13620.91015625,
241,2903,14076.169921875,,,
,968,,,,11988.81640625
,969,,,,14279.28125
,970,,,,14648.23046875
,971,,,,13477.953125
242,2915,,,13620.9072265625,
242,2915,14076.16796875,,,
,972,,,,11988.8125
,973,,,,14279.2763671875
,974,,,,14648.2236328125
,975,,,,13477.955078125
243,2927,,,13620.90234375,
243,2927,14076.1552734375,,,
,976,,,,11988.796875
,977,,,,14279.25390625
,978,,,,14648.20703125
,979,,,,13477.9462890625
244,2939,,,13620.8857421875,
244,2939,14076.150390625,,,
245,2949,,13933.77734375,,
,980,,,,11988.8046875
,981,,,,14279.26953125
,982,,,,14648.220703125
,983,,,,13477.9580078125
245,2951,,,13620.8984375,
245,2951,14076.1474609375,,,
,984,,,,11988.7890625
,985,,,,14279.2509765625
,986,,,,14648.203125
,987,,,,13477.9345703125
246,2963,,,13620.8798828125,
246,2963,14076.1357421875,,,
,988,,,,11988.77734375
,989,,,,14279.23828125
,990,,,,14648.1875
,991,,,,13477.9189453125
247,2975,,,13620.8662109375,
247,2975,14076.1298828125,,,
,992,,,,11988.771484375
,993,,,,14279.23046875
,994,,,,14648.177734375
,995,,,,13477.9111328125
248,2987,,,13620.8583984375,
248,2987,14076.125,,,
249,2999,,14527.283203125,,
,996,,,,11988.7509765625
,997,,,,14279.208984375
,998,,,,14648.15625
,999,,,,13477.8896484375
249,2999,,,13620.8369140625,
249,2999,14076.1201171875,,,
,1000,,,,11988.7490234375
,1001,,,,14279.2109375
,1002,,,,14648.158203125
,1003,,,,13477.888671875
250,3011,,,13620.8369140625,
250,3011,14076.1123046875,,,
,1004,,,,11988.7421875
,1005,,,,14279.20703125
,1006,,,,14648.15234375
,1007,,,,13477.87890625
251,3023,,,13620.8310546875,
251,3023,14076.1025390625,,,
,1008,,,,11988.7265625
,1009,,,,14279.18359375
,1010,,,,14648.1318359375
,1011,,,,13477.86328125
252,3035,,,13620.8125,
252,3035,14076.1015625,,,
,1012,,,,11988.70703125
,1013,,,,14279.1640625
,1014,,,,14648.1103515625
,1015,,,,13477.83984375
253,3047,,,13620.7919921875,
253,3047,14076.091796875,,,
254,3049,,13334.962890625,,
,1016,,,,11988.7236328125
,1017,,,,14279.181640625
,1018,,,,14648.12890625
,1019,,,,13477.8623046875
254,3059,,,13620.810546875,
254,3059,14076.0869140625,,,
,1020,,,,11988.7119140625
,1021,,,,14279.16796875
,1022,,,,14648.109375
,1023,,,,13477.841796875
255,3071,,,13620.7939453125,
255,3071,14076.0791015625,,,
,1024,,,,11988.7021484375
,1025,,,,14279.158203125
,1026,,,,14648.1025390625
,1027,,,,13477.8310546875
256,3083,,,13620.78515625,
256,3083,14076.0732421875,,,
,1028,,,,11988.685546875
,1029,,,,14279.138671875
,1030,,,,14648.083984375
,1031,,,,13477.8173828125
257,3095,,,13620.7666015625,
257,3095,14076.0634765625,,,
258,3099,,18142.53515625,,
,1032,,,,11988.7001953125
,1033,,,,14279.1591796875
,1034,,,,14648.10546875
,1035,,,,13477.833984375
258,3107,,,13620.7861328125,
258,3107,14076.064453125,,,
,1036,,,,11988.68359375
,1037,,,,14279.142578125
,1038,,,,14648.091796875
,1039,,,,13477.814453125
259,3119,,,13620.76953125,
259,3119,14076.0478515625,,,
,1040,,,,11988.697265625
,1041,,,,14279.16015625
,1042,,,,14648.1103515625
,1043,,,,13477.8359375
260,3131,,,13620.787109375,
260,3131,14076.0478515625,,,
,1044,,,,11988.69140625
,1045,,,,14279.1552734375
,1046,,,,14648.10546875
,1047,,,,13477.82421875
261,3143,,,13620.78125,
261,3143,14076.0419921875,,,
262,3149,,12501.3779296875,,
,1048,,,,11988.6845703125
,1049,,,,14279.1474609375
,1050,,,,14648.09765625
,1051,,,,13477.8173828125
262,3155,,,13620.7734375,
262,3155,14076.03125,,,
,1052,,,,11988.64453125
,1053,,,,14279.10546875
,1054,,,,14648.048828125
,1055,,,,13477.765625
263,3167,,,13620.7294921875,
263,3167,14076.01953125,,,
,1056,,,,11988.6337890625
,1057,,,,14279.087890625
,1058,,,,14648.033203125
,1059,,,,13477.7626953125
264,3179,,,13620.716796875,
264,3179,14076.015625,,,
,1060,,,,11988.6513671875
,1061,,,,14279.111328125
,1062,,,,14648.0595703125
,1063,,,,13477.78125
265,3191,,,13620.7373046875,
265,3191,14076.017578125,,,
266,3199,,13337.4365234375,,
,1064,,,,11988.65625
,1065,,,,14279.1162109375
,1066,,,,14648.0654296875
,1067,,,,13477.7919921875
266,3203,,,13620.744140625,
266,3203,14076.0068359375,,,
,1068,,,,11988.6259765625
,1069,,,,14279.0830078125
,1070,,,,14648.02734375
,1071,,,,13477.7470703125
267,3215,,,13620.7080078125,
267,3215,14075.99609375,,,
,1072,,,,11988.60546875
,1073,,,,14279.048828125
,1074,,,,14647.998046875
,1075,,,,13477.7294921875
268,3227,,,13620.681640625,
268,3227,14075.9970703125,,,
,1076,,,,11988.5859375
,1077,,,,14279.033203125
,1078,,,,14647.98046875
,1079,,,,13477.705078125
269,3239,,,13620.6640625,
269,3239,14075.9873046875,,,
270,3249,,16955.0078125,,
,1080,,,,11988.619140625
,1081,,,,14279.0751953125
,1082,,,,14648.025390625
,1083,,,,13477.7421875
270,3251,,,13620.7021484375,
270,3251,14075.97265625,,,
,1084,,,,11988.6181640625
,1085,,,,14279.0859375
,1086,,,,14648.0302734375
,1087,,,,13477.73828125
271,3263,,,13620.70703125,
271,3263,14075.970703125,,,
,1088,,,,11988.6025390625
,1089,,,,14279.05859375
,1090,,,,14648.0078125
,1091,,,,13477.7314453125
272,3275,,,13620.6865234375,
272,3275,14075.962890625,,,
,1092,,,,11988.576171875
,1093,,,,14279.02734375
,1094,,,,14647.978515625
,1095,,,,13477.7138671875
273,3287,,,13620.66015625,
273,3287,14075.95703125,,,
274,3299,,16091.4130859375,,
,1096,,,,11988.5615234375
,1097,,,,14279.01171875
,1098,,,,14647.9609375
,1099,,,,13477.6923828125
274,3299,,,13620.6435546875,
274,3299,14075.947265625,,,
,1100,,,,11988.546875
,1101,,,,14278.99609375
,1102,,,,14647.947265625
,1103,,,,13477.6845703125
275,3311,,,13620.6298828125,
275,3311,14075.943359375,,,
,1104,,,,11988.5712890625
,1105,,,,14279.025390625
,1106,,,,14647.978515625
,1107,,,,13477.701171875
276,3323,,,13620.65625,
276,3323,14075.9306640625,,,
,1108,,,,11988.5517578125
,1109,,,,14278.9990234375
,1110,,,,14647.951171875
,1111,,,,13477.6826171875
277,3335,,,13620.6318359375,
277,3335,14075.9248046875,,,
,1112,,,,11988.5322265625
,1113,,,,14278.9765625
,1114,,,,14647.92578125
,1115,,,,13477.650390625
278,3347,,,13620.6083984375,
278,3347,14075.9228515625,,,
279,3349,,12107.046875,,
,1116,,,,11988.529296875
,1117,,,,14278.974609375
,1118,,,,14647.923828125
,1119,,,,13477.658203125
279,3359,,,13620.607421875,
279,3359,14075.91015625,,,
,1120,,,,11988.5107421875
,1121,,,,14278.9521484375
,1122,,,,14647.90234375
,1123,,,,13477.6337890625
280,3371,,,13620.5869140625,
280,3371,14075.904296875,,,
,1124,,,,11988.482421875
,1125,,,,14278.9140625
,1126,,,,14647.8662109375
,1127,,,,13477.6123046875
281,3383,,,13620.5537109375,
281,3383,14075.900390625,,,
,1128,,,,11988.576171875
,1129,,,,14279.041015625
,1130,,,,14647.998046875
,1131,,,,13477.705078125
282,3395,,,13620.6689453125,
282,3395,14075.900390625,,,
283,3399,,12629.8447265625,,
,1132,,,,11988.52734375
,1133,,,,14278.986328125
,1134,,,,14647.9375
,1135,,,,13477.654296875
283,3407,,,13620.6142578125,
283,3407,14075.8828125,,,
,1136,,,,11988.478515625
,1137,,,,14278.9208984375
,1138,,,,14647.87109375
,1139,,,,13477.59765625
284,3419,,,13620.5537109375,
284,3419,14075.8740234375,,,
,1140,,,,11988.43359375
,1141,,,,14278.8544921875
,1142,,,,14647.8037109375
,1143,,,,13477.5400390625
285,3431,,,13620.4951171875,
285,3431,14075.8740234375,,,
,1144,,,,11988.4423828125
,1145,,,,14278.8779296875
,1146,,,,14647.8291015625
,1147,,,,13477.568359375
286,3443,,,13620.513671875,
286,3443,14075.8701171875,,,
287,3449,,13223.083984375,,
,1148,,,,11988.513671875
,1149,,,,14278.9677734375
,1150,,,,14647.923828125
,1151,,,,13477.6396484375
287,3455,,,13620.5986328125,
287,3455,14075.8525390625,,,
,1152,,,,11988.5205078125
,1153,,,,14278.978515625
,1154,,,,14647.9365234375
,1155,,,,13477.662109375
288,3467,,,13620.611328125,
288,3467,14075.85546875,,,
,1156,,,,11988.4931640625
,1157,,,,14278.958984375
,1158,,,,14647.91015625
,1159,,,,13477.60546875
289,3479,,,13620.58203125,
289,3479,14075.8408203125,,,
,1160,,,,11988.5
,1161,,,,14278.958984375
,1162,,,,14647.91015625
,1163,,,,13477.6123046875
290,3491,,,13620.5849609375,
290,3491,14075.8408203125,,,
291,3499,,12422.162109375,,
,1164,,,,11988.49609375
,1165,,,,14278.94921875
,1166,,,,14647.908203125
,1167,,,,13477.6201171875
291,3503,,,13620.5810546875,
291,3503,14075.8251953125,,,
,1168,,,,11988.5048828125
,1169,,,,14278.958984375
,1170,,,,14647.91796875
,1171,,,,13477.6240234375
292,3515,,,13620.58984375,
292,3515,14075.8193359375,,,
,1172,,,,11988.4990234375
,1173,,,,14278.962890625
,1174,,,,14647.9140625
,1175,,,,13477.6142578125
293,3527,,,13620.5869140625,
293,3527,14075.814453125,,,
,1176,,,,11988.447265625
,1177,,,,14278.912109375
,1178,,,,14647.857421875
,1179,,,,13477.5517578125
294,3539,,,13620.533203125,
294,3539,14075.810546875,,,
295,3549,,15094.1875,,
,1180,,,,11988.40625
,1181,,,,14278.8466796875
,1182,,,,14647.796875
,1183,,,,13477.5146484375
295,3551,,,13620.4794921875,
295,3551,14075.8037109375,,,
,1184,,,,11988.4462890625
,1185,,,,14278.900390625
,1186,,,,14647.8564453125
,1187,,,,13477.5615234375
296,3563,,,13620.5302734375,
296,3563,14075.787109375,,,
,1188,,,,11988.41015625
,1189,,,,14278.8603515625
,1190,,,,14647.8125
,1191,,,,13477.5205078125
297,3575,,,13620.4892578125,
297,3575,14075.783203125,,,
,1192,,,,11988.4453125
,1193,,,,14278.90234375
,1194,,,,14647.859375
,1195,,,,13477.5673828125
298,3587,,,13620.5322265625,
298,3587,14075.7841796875,,,
299,3599,,17295.07421875,,
,1196,,,,11988.431640625
,1197,,,,14278.900390625
,1198,,,,14647.84765625
,1199,,,,13477.53515625
299,3599,,,13620.51953125,
299,3599,14075.7734375,,,
,1200,,,,11988.404296875
,1201,,,,14278.8515625
,1202,,,,14647.806640625
,1203,,,,13477.517578125
300,3611,,,13620.4833984375,
300,3611,14075.7578125,,,
,1204,,,,11988.40234375
,1205,,,,14278.841796875
,1206,,,,14647.8017578125
,1207,,,,13477.521484375
301,3623,,,13620.4794921875,
301,3623,14075.7568359375,,,
,1208,,,,11988.3994140625
,1209,,,,14278.845703125
,1210,,,,14647.802734375
,1211,,,,13477.517578125
302,3635,,,13620.4794921875,
302,3635,14075.7431640625,,,
,1212,,,,11988.38671875
,1213,,,,14278.8369140625
,1214,,,,14647.794921875
,1215,,,,13477.4990234375
303,3647,,,13620.4677734375,
303,3647,14075.734375,,,
304,3649,,15940.9541015625,,
,1216,,,,11988.40625
,1217,,,,14278.880859375
,1218,,,,14647.830078125
,1219,,,,13477.5107421875
304,3659,,,13620.4990234375,
304,3659,14075.73046875,,,
,1220,,,,11988.3671875
,1221,,,,14278.826171875
,1222,,,,14647.77734375
,1223,,,,13477.47265625
305,3671,,,13620.4501953125,
305,3671,14075.7265625,,,
,1224,,,,11988.33984375
,1225,,,,14278.7841796875
,1226,,,,14647.73828125
,1227,,,,13477.44140625
306,3683,,,13620.4150390625,
306,3683,14075.7236328125,,,
,1228,,,,11988.3427734375
,1229,,,,14278.78515625
,1230,,,,14647.744140625
,1231,,,,13477.45703125
307,3695,,,13620.4208984375,
307,3695,14075.71484375,,,
308,3699,,16083.166015625,,
,1232,,,,11988.376953125
,1233,,,,14278.83203125
,1234,,,,14647.7919921875
,1235,,,,13477.4990234375
308,3707,,,13620.462890625,
308,3707,14075.7021484375,,,
,1236,,,,11988.375
,1237,,,,14278.8271484375
,1238,,,,14647.7890625
,1239,,,,13477.49609375
309,3719,,,13620.4609375,
309,3719,14075.693359375,,,
,1240,,,,11988.3544921875
,1241,,,,14278.8125
,1242,,,,14647.76953125
,1243,,,,13477.4580078125
310,3731,,,13620.439453125,
310,3731,14075.6845703125,,,
,1244,,,,11988.3408203125
,1245,,,,14278.796875
,1246,,,,14647.751953125
,1247,,,,13477.4365234375
311,3743,,,13620.423828125,
311,3743,14075.6767578125,,,
312,3749,,12691.6279296875,,
,1248,,,,11988.3173828125
,1249,,,,14278.7744140625
,1250,,,,14647.7265625
,1251,,,,13477.4150390625
312,3755,,,13620.400390625,
312,3755,14075.677734375,,,
,1252,,,,11988.337890625
,1253,,,,14278.796875
,1254,,,,14647.7509765625
,1255,,,,13477.4453125
313,3767,,,13620.423828125,
313,3767,14075.6640625,,,
,1256,,,,11988.3349609375
,1257,,,,14278.7919921875
,1258,,,,14647.751953125
,1259,,,,13477.4326171875
314,3779,,,13620.4189453125,
314,3779,14075.66015625,,,
,1260,,,,11988.357421875
,1261,,,,14278.8212890625
,1262,,,,14647.78125
,1263,,,,13477.45703125
315,3791,,,13620.4462890625,
315,3791,14075.65234375,,,
316,3799,,14913.482421875,,
